timestamp_sec,source,alue1,value2
997.950500,tfmini,293,1821
997.979003,tfmini,308,1785
997.981506,tfmini,308,1774
998.002075,tfmini,1,1330
998.006591,tfmini,2,608
998.016113,tfmini,39,1795
998.023559,tfmini,305,1783
998.028564,tfmini,308,1783
998.065551,tfmini,309,1824
998.068054,tfmini,309,1818
998.076171,tfmini,308,39257
998.090454,tfmini,1,1601
998.097778,tfmini,6,284
998.102783,tfmini,131,263
998.111389,tfmini,307,1826
998.122253,tfmini,309,1822
998.127624,tfmini,310,1827
998.138916,tfmini,309,1831
998.149230,tfmini,308,1840
998.152832,tfmini,309,1844
998.155334,tfmini,309,1837
998.172058,tfmini,1,873
998.174377,tfmini,1,544
998.188781,tfmini,303,1858
998.191345,tfmini,307,1867
998.195800,tfmini,308,1854
998.197326,tfmini,308,1854
998.213562,tfmini,309,1827
998.223632,tfmini,308,1817
998.225097,tfmini,308,1818
998.231811,tfmini,14,12069
998.241516,tfmini,1,1478
998.250427,tfmini,20,308
998.256713,tfmini,247,1523
998.277526,tfmini,309,1658
998.288146,tfmini,308,1776
998.291564,tfmini,309,1802
998.299560,tfmini,309,39257
998.301574,tfmini,309,1801
998.305236,tfmini,310,1798
998.309387,tfmini,309,1814
998.310913,tfmini,22837,13721
998.319885,tfmini,1,12618
998.333129,tfmini,2,1042
998.336425,tfmini,2,260
998.342956,tfmini,60,380
998.348083,tfmini,293,1801
998.354309,tfmini,308,1808
998.357360,tfmini,308,1821
998.358886,tfmini,308,1815
998.363220,tfmini,308,1808
998.372802,tfmini,309,1786
998.391235,tfmini,309,1795
998.393737,tfmini,309,1798
998.411621,tfmini,0,1822
998.413146,tfmini,1,1822
998.418212,tfmini,2,295
998.420593,tfmini,4,240
998.422302,tfmini,19,345
998.425354,tfmini,61,357
998.429809,tfmini,290,1765
998.431884,tfmini,302,1790
998.450073,tfmini,309,1785
998.462890,tfmini,309,1796
998.477783,tfmini,0,12604
998.479248,tfmini,0,14128
998.481872,tfmini,0,7390
998.484252,tfmini,1,6929
998.485717,tfmini,1,6929
998.515869,tfmini,309,1819
998.528503,tfmini,309,1839
998.543701,tfmini,309,1852
998.549804,tfmini,309,1851
998.555725,tfmini,308,1836
998.562011,tfmini,309,1848
998.566040,tfmini,302,2566
998.574584,tfmini,1,15200
998.586242,tfmini,4,248
998.599792,tfmini,295,1836
998.635925,tfmini,309,1794
998.649780,tfmini,304,8646
998.655212,tfmini,0,12228
998.662902,tfmini,1,23019
998.666870,tfmini,1,814
998.672241,tfmini,6,244
998.679748,tfmini,255,1585
998.687927,tfmini,307,60663
998.694824,tfmini,309,1824
998.697875,tfmini,309,1821
998.699462,tfmini,309,1821
998.702026,tfmini,309,1819
998.706176,tfmini,309,1819
998.709350,tfmini,309,1802
998.719848,tfmini,308,1799
998.738220,tfmini,1,5134
998.740600,tfmini,1,1320
998.747192,tfmini,2,23001
998.751525,tfmini,49,260
998.757507,tfmini,293,1814
998.769897,tfmini,308,1790
998.798400,tfmini,309,1793
998.800964,tfmini,309,1804
998.810485,tfmini,309,1800
998.812866,tfmini,308,1797
998.819274,tfmini,308,1813
998.822875,tfmini,299,12076
998.826599,tfmini,1,13838
998.831726,tfmini,1,22873
998.836059,tfmini,1,1858
998.847229,tfmini,58,352
998.851562,tfmini,278,1788
998.855041,tfmini,303,1781
998.860168,tfmini,308,22805
998.865600,tfmini,308,1800
998.868103,tfmini,309,1801
998.869995,tfmini,309,1821
998.872619,tfmini,308,1822
998.886108,tfmini,309,1810
998.895935,tfmini,309,1799
998.903320,tfmini,308,1807
998.913085,tfmini,0,12088
998.917236,tfmini,0,7281
998.919616,tfmini,0,6927
998.926269,tfmini,2,562
998.927673,tfmini,2,562
998.934692,tfmini,55,367
998.938415,tfmini,259,1827
998.941833,tfmini,299,1824
998.944824,tfmini,307,1841
998.948547,tfmini,309,1852
998.951477,tfmini,308,1831
998.953002,tfmini,308,1841
998.955017,tfmini,309,1849
998.967651,tfmini,309,1850
998.975036,tfmini,308,1853
998.979980,tfmini,309,1849
998.982482,tfmini,309,1842
998.988891,tfmini,277,10547
999.011108,tfmini,34,376
999.039306,tfmini,309,1818
999.055053,tfmini,308,1567
999.056579,tfmini,308,1567
999.062133,tfmini,307,1797
999.063659,tfmini,307,1797
999.066284,tfmini,307,1591
999.069641,tfmini,306,1654
999.089721,tfmini,0,6898
999.092224,tfmini,0,7664
999.103393,tfmini,3,563
999.104858,tfmini,3,325
999.108154,tfmini,11,261
999.122497,tfmini,308,1810
999.131652,tfmini,308,1821
999.143310,tfmini,309,1825
999.150756,tfmini,310,1806
999.152404,tfmini,310,2318
999.173767,tfmini,304,10296
999.176391,tfmini,13,11971
999.184814,tfmini,0,5931
999.188354,tfmini,1,780
999.189758,tfmini,1,780
999.194213,tfmini,2,276
999.198486,tfmini,22817,12185
999.202392,tfmini,158,1817
999.203918,tfmini,257,39168
999.226501,tfmini,309,1798
999.237182,tfmini,308,1780
999.248657,tfmini,309,1794
999.252807,tfmini,308,1801
999.266235,tfmini,1,7256
999.277282,tfmini,2,209
999.282897,tfmini,52,263
999.285278,tfmini,140,379
999.300048,tfmini,308,1823
999.301574,tfmini,308,1816
999.303100,tfmini,308,1816
999.333740,tfmini,309,1847
999.345214,tfmini,309,1818
999.347595,tfmini,309,1822
999.351074,tfmini,309,1833
999.358337,tfmini,307,4614
999.381225,tfmini,12,263
999.386596,tfmini,39,1846
999.388122,tfmini,227,1846
999.390563,tfmini,281,1835
999.398071,tfmini,309,1860
999.402038,tfmini,310,1868
999.417480,tfmini,309,1849
999.420104,tfmini,309,1841
999.423645,tfmini,309,1864
999.438293,tfmini,309,1838
999.442810,tfmini,308,2770
999.446472,tfmini,145,36062
999.448669,tfmini,0,11275
999.454223,tfmini,0,7240
999.477050,tfmini,296,1807
999.480712,tfmini,306,1771
999.485351,tfmini,306,1574
999.494689,tfmini,308,1595
999.497192,tfmini,307,1568
999.512023,tfmini,309,1769
999.522888,tfmini,308,1802
999.531127,tfmini,306,2581
999.537536,tfmini,0,12088
999.539001,tfmini,0,6658
999.542724,tfmini,0,8054
999.548950,tfmini,1,3550
999.561523,tfmini,50,375
999.576293,tfmini,309,1803
999.588073,tfmini,309,1811
999.595886,tfmini,309,1779
999.597534,tfmini,309,23027
999.599609,tfmini,309,1790
999.602050,tfmini,309,1791
999.608886,tfmini,309,1783
999.611450,tfmini,308,1778
999.623046,tfmini,308,1794
999.626525,tfmini,308,1801
999.628967,tfmini,308,1798
999.630554,tfmini,308,1812
999.632995,tfmini,308,22791
999.648986,tfmini,1,7670
999.659118,tfmini,2,612
999.664184,tfmini,9,235
999.674682,tfmini,302,1793
999.680236,tfmini,308,1788
999.683715,tfmini,2356,39257
999.692443,tfmini,309,1807
999.694885,tfmini,308,1805
999.697387,tfmini,309,1820
999.713562,tfmini,308,1797
999.722106,tfmini,51,39257
999.726135,tfmini,12,34284
999.727661,tfmini,0,11125
999.731811,tfmini,0,2559
999.734985,tfmini,0,7172
999.742919,tfmini,2,742
999.749755,tfmini,19,284
999.751770,tfmini,47,355
999.763916,tfmini,308,1821
999.772338,tfmini,309,1827
999.789001,tfmini,308,1858
999.794372,tfmini,309,1858
999.800476,tfmini,309,1835
999.809020,tfmini,309,1854
999.811401,tfmini,309,1835
999.815979,tfmini,309,1835
999.819824,tfmini,308,22834
999.822692,tfmini,306,1796
999.833862,tfmini,1,8510
999.835327,tfmini,1,8510
999.836791,tfmini,1,8140
999.841186,tfmini,1,1785
999.844726,tfmini,857,51712
999.846435,tfmini,39168,1177
999.870605,tfmini,308,1835
999.907897,tfmini,308,1788
999.909423,tfmini,308,1767
999.920043,tfmini,13209,58369
999.925720,tfmini,308,1774
999.928039,tfmini,308,1794
999.936767,tfmini,0,6963
999.946105,tfmini,1,1269
999.954345,tfmini,6,39203
999.959411,tfmini,132,382
999.971801,tfmini,309,1812
999.976196,tfmini,309,1815
999.980651,tfmini,309,22791
1000.000610,tfmini,308,1785
1000.003234,tfmini,309,1780
1000.010192,tfmini,308,1781
1000.014221,tfmini,305,1847
1000.015808,tfmini,289,12294
1000.018371,tfmini,0,10581
1000.020751,tfmini,0,22863
1000.025817,tfmini,0,7219
1000.031616,tfmini,1,1329
1000.035522,tfmini,3,781
1000.049072,tfmini,278,1798
1000.057800,tfmini,1588,39321
1000.063049,tfmini,309,1775
1000.077941,tfmini,309,1772
1000.081420,tfmini,310,1791
1000.088684,tfmini,308,1788
1000.092590,tfmini,309,1783
1000.098754,tfmini,309,1796
1000.100280,tfmini,309,1796
1000.103088,tfmini,309,1810
1000.109375,tfmini,309,1816
1000.117553,tfmini,307,22802
1000.126342,tfmini,26163,39175
1000.129638,tfmini,27,9956
1000.131225,tfmini,0,11099
1000.133605,tfmini,0,6102
1000.139160,tfmini,0,7729
1000.148437,tfmini,2,1027
1000.149902,tfmini,2,787
1000.159362,tfmini,128,378
1000.168640,tfmini,305,1825
1000.171203,tfmini,307,1806
1000.173767,tfmini,308,1830
1000.178649,tfmini,309,1808
1000.182861,tfmini,309,1818
1000.189819,tfmini,309,1820
1000.194824,tfmini,309,1832
1000.201904,tfmini,309,1832
1000.223876,tfmini,309,1842
1000.232604,tfmini,1844,39321
1000.236877,tfmini,11,33249
1000.246093,tfmini,0,6708
1000.248229,tfmini,0,6158
1000.269348,tfmini,299,1850
1000.282470,tfmini,309,1845
1000.289978,tfmini,309,1834
1000.298706,tfmini,309,1838
1000.304138,tfmini,308,1800
1000.307678,tfmini,307,39168
1000.310729,tfmini,307,1819
1000.325195,tfmini,305,1772
1000.355041,tfmini,9,213
1000.360534,tfmini,33,1811
1000.378723,tfmini,308,1814
1000.382385,tfmini,309,1822
1000.401916,tfmini,309,1809
1000.403442,tfmini,308,1809
1000.405029,tfmini,308,1813
1000.406616,tfmini,308,1813
1000.414428,tfmini,309,39188
1000.417175,tfmini,309,1791
1000.418762,tfmini,309,1794
1000.425781,tfmini,309,39257
1000.432373,tfmini,309,1781
1000.433959,tfmini,309,1781
1000.436828,tfmini,309,1779
1000.443908,tfmini,309,1796
1000.445922,tfmini,308,1794
1000.449584,tfmini,301,1985
1000.451171,tfmini,265,14918
1000.456604,tfmini,0,7239
1000.467590,tfmini,1,1328
1000.475830,tfmini,4,39406
1000.478027,tfmini,9,275
1000.486267,tfmini,277,1771
1000.493713,tfmini,308,1786
1000.499633,tfmini,309,1775
1000.522033,tfmini,310,1798
1000.528564,tfmini,309,1813
1000.536926,tfmini,309,1801
1000.539794,tfmini,308,1811
1000.546081,tfmini,39203,13401
1000.551330,tfmini,309,1816
1000.575805,tfmini,0,1299
1000.587524,tfmini,30,277
1000.588928,tfmini,43,342
1000.593444,tfmini,47,1832
1000.605468,tfmini,309,1822
1000.618408,tfmini,309,1823
1000.622070,tfmini,309,1815
1000.630065,tfmini,310,1814
1000.635925,tfmini,309,1831
1000.638488,tfmini,309,1822
1000.643432,tfmini,309,1830
1000.645080,tfmini,309,1830
1000.676879,tfmini,1,2089
1000.678344,tfmini,1,1223
1000.688903,tfmini,5785,4864
1000.692565,tfmini,60,256
1000.696105,tfmini,228,1845
1000.698669,tfmini,22793,9625
1000.704956,tfmini,22837,13721
1000.720764,tfmini,309,1838
1000.726257,tfmini,308,1800
1000.727844,tfmini,308,1800
1000.750488,tfmini,307,1590
1000.756774,tfmini,309,1789
1000.758422,tfmini,309,1800
1000.777343,tfmini,308,1785
1000.779785,tfmini,308,1797
1000.783325,tfmini,308,1802
1000.790527,tfmini,0,13849
1000.803222,tfmini,1,2605
1000.807861,tfmini,2,1083
1000.810241,tfmini,3,842
1000.815856,tfmini,9,252
1000.827758,tfmini,304,1794
1000.846557,tfmini,309,1784
1000.853149,tfmini,308,1779
1000.857116,tfmini,309,1777
1000.864196,tfmini,309,1781
1000.865783,tfmini,309,39419
1000.873107,tfmini,309,39169
1000.884338,tfmini,308,1816
1000.904296,tfmini,0,5684
1000.917602,tfmini,0,728
1000.923583,tfmini,2,193
1000.953918,tfmini,309,1818
1000.965881,tfmini,309,1828
1000.968383,tfmini,309,1821
1000.969970,tfmini,309,1821
1000.975524,tfmini,309,39213
1000.994812,tfmini,308,1794
1000.998474,tfmini,308,1809
1001.000061,tfmini,308,1809
1001.006896,tfmini,302,6666
1001.012207,tfmini,0,12782
1001.020324,tfmini,1,39196
1001.036376,tfmini,8,220
1001.045288,tfmini,262,1824
1001.046936,tfmini,281,1824
1001.057434,tfmini,308,1833
1001.058959,tfmini,308,1833
1001.062622,tfmini,308,1833
1001.090148,tfmini,309,1844
1001.094665,tfmini,310,1850
1001.108947,tfmini,309,1849
1001.121948,tfmini,310,1861
1001.136596,tfmini,308,1838
1001.149963,tfmini,0,6912
1001.153320,tfmini,0,7724
1001.156921,tfmini,1,7538
1001.160827,tfmini,1,3528
1001.177795,tfmini,155,1768
1001.180419,tfmini,276,1791
1001.186950,tfmini,307,1791
1001.189514,tfmini,308,39168
1001.196838,tfmini,309,1769
1001.252746,tfmini,306,1804
1001.272766,tfmini,0,6202
1001.281921,tfmini,1,763
1001.290649,tfmini,4,22784
1001.299682,tfmini,258,1807
1001.310668,tfmini,308,1804
1001.315124,tfmini,308,1785
1001.319702,tfmini,4915,39257
1001.327148,tfmini,309,1801
1001.329040,tfmini,309,1792
1001.331604,tfmini,309,1785
1001.340454,tfmini,308,1780
1001.351257,tfmini,307,1767
1001.354736,tfmini,308,1786
1001.358459,tfmini,308,1798
1001.361572,tfmini,308,1785
1001.363159,tfmini,308,1777
1001.370422,tfmini,2357,39171
1001.375061,tfmini,309,1810
1001.380737,tfmini,308,1808
1001.393981,tfmini,307,1822
1001.403076,tfmini,10,12050
1001.413879,tfmini,0,3309
1001.431640,tfmini,0,205
1001.435119,tfmini,1,35
1001.436523,tfmini,5,35
1001.446716,tfmini,290,1819
1001.449340,tfmini,302,1814
1001.459777,tfmini,308,1846
1001.481445,tfmini,308,1815
1001.490112,tfmini,1845,22873
1001.493225,tfmini,309,1829
1001.499572,tfmini,308,22793
1001.513244,tfmini,308,1850
1001.520751,tfmini,309,1844
1001.522338,tfmini,309,39220
1001.529907,tfmini,309,1831
1001.542114,tfmini,309,1834
1001.545593,tfmini,309,1844
1001.566894,tfmini,308,1832
1001.584777,tfmini,299,2140
1001.595703,tfmini,0,4726
1001.598144,tfmini,0,4638
1001.604797,tfmini,0,39168
1001.606933,tfmini,0,39257
1001.609863,tfmini,0,4402
1001.612365,tfmini,0,4158
1001.616455,tfmini,0,3300
1001.624694,tfmini,0,1300
1001.634582,tfmini,0,534
1001.646484,tfmini,0,326
1001.653747,tfmini,1,37
1001.663269,tfmini,21,1
1001.671936,tfmini,159,57411
1001.680786,tfmini,244,23018
1001.684997,tfmini,262,3453
1001.692810,tfmini,289,4138
1001.699523,tfmini,299,4624
1001.726501,tfmini,308,5364
1001.731140,tfmini,308,5379
1001.739379,tfmini,39221,13657
1001.750671,tfmini,309,5335
1001.752197,tfmini,309,5335
1001.765197,tfmini,13657,53761
1001.768127,tfmini,309,5174
1001.777343,tfmini,309,5175
1001.781677,tfmini,309,5169
1001.783325,tfmini,309,5165
1001.784851,tfmini,309,5165
1001.803955,tfmini,309,5323
1001.823120,tfmini,309,5370
1001.825622,tfmini,309,5411
1001.832763,tfmini,309,5407
1001.840454,tfmini,310,5411
1001.842834,tfmini,309,5410
1001.865661,tfmini,309,5382
1001.875732,tfmini,310,5400
1001.881286,tfmini,309,5393
1001.896789,tfmini,309,5423
1001.900268,tfmini,309,5424
1001.914489,tfmini,309,5386
1001.932373,tfmini,309,5411
1001.933898,tfmini,309,5415
1001.951293,tfmini,309,5408
1001.953857,tfmini,309,5440
1001.959411,tfmini,309,5438
1001.961425,tfmini,309,5423
1001.962951,tfmini,309,22827
1001.969360,tfmini,309,5426
1001.975585,tfmini,309,5437
1001.978088,tfmini,309,2376
1001.982482,tfmini,309,5428
1001.985351,tfmini,309,5427
1001.987792,tfmini,39169,13721
1002.004760,tfmini,309,5343
1002.012329,tfmini,309,5157
1002.031860,tfmini,309,5144
1002.036437,tfmini,309,5199
1002.039001,tfmini,308,5203
1002.047607,tfmini,309,5375
1002.054992,tfmini,309,5315
1002.062011,tfmini,309,5235
1002.083129,tfmini,309,5183
1002.107971,tfmini,309,5183
1002.110656,tfmini,309,5169
1002.115356,tfmini,309,5182
1002.123657,tfmini,2068,39257
1002.128784,tfmini,309,5176
1002.131347,tfmini,309,5326
1002.132934,tfmini,308,22990
1002.142883,tfmini,308,5341
1002.158203,tfmini,306,4963
1002.160766,tfmini,305,4905
1002.172668,tfmini,300,4105
1002.180236,tfmini,294,3709
1002.196350,tfmini,256,2669
1002.199951,tfmini,243,2337
1002.223632,tfmini,56,2323
1002.226257,tfmini,40,2591
1002.235229,tfmini,4,260
1002.236694,tfmini,4,260
1002.241943,tfmini,3,309
1002.248657,tfmini,1,353
1002.263061,tfmini,2,509
1002.281250,tfmini,2,715
1002.287780,tfmini,2,770
1002.295471,tfmini,1,1386
1002.297485,tfmini,0,1502
1002.299011,tfmini,1,1502
1002.302429,tfmini,1,1537
1002.310546,tfmini,0,22821
1002.315429,tfmini,1,1820
1002.317016,tfmini,1,1820
1002.321594,tfmini,0,2104
1002.323059,tfmini,0,2104
1002.326660,tfmini,0,2095
1002.328125,tfmini,0,2272
1002.338806,tfmini,0,2348
1002.345886,tfmini,0,2532
1002.349975,tfmini,1,2572
1002.354309,tfmini,1,8531
1002.375549,tfmini,1,3134
1002.384338,tfmini,1,3786
1002.387695,tfmini,1,3869
1002.392150,tfmini,0,3883
1002.412841,tfmini,1,3701
1002.425109,tfmini,0,3133
1002.428527,tfmini,0,3120
1002.430908,tfmini,0,3037
1002.434448,tfmini,0,2329
1002.436645,tfmini,1,2899
1002.438171,tfmini,1,39257
1002.459899,tfmini,0,2604
1002.464477,tfmini,1,2616
1002.470397,tfmini,1,2790
1002.490600,tfmini,1,2932
1002.499145,tfmini,1,39168
1002.505187,tfmini,1,3057
1002.507690,tfmini,1,39382
1002.518188,tfmini,1,2871
1002.522644,tfmini,1,2938
1002.528869,tfmini,1,2867
1002.534729,tfmini,0,2799
1002.544250,tfmini,0,2787
1002.556091,tfmini,1,2581
1002.557556,tfmini,0,2586
1002.571472,tfmini,1,2572
1002.577819,tfmini,1,2663
1002.584533,tfmini,1,2663
1002.596862,tfmini,1,2610
1002.598327,tfmini,0,2610
1002.610046,tfmini,1,2662
1002.637573,tfmini,0,2568
1002.642150,tfmini,0,2679
1002.644653,tfmini,0,2666
1002.650451,tfmini,1,22792
1002.656127,tfmini,1,2563
1002.663269,tfmini,1,2562
1002.664794,tfmini,1,22786
1002.680725,tfmini,0,2586
1002.682983,tfmini,0,2577
1002.688171,tfmini,0,2687
1002.692626,tfmini,0,2677
1002.704284,tfmini,0,2574
1002.718994,tfmini,0,2581
1002.721496,tfmini,0,2562
1002.727844,tfmini,0,38931
1002.731567,tfmini,1,2588
1002.736999,tfmini,0,39312
1002.749938,tfmini,0,2586
1002.758117,tfmini,0,55562
1002.773376,tfmini,1,2587
1002.777954,tfmini,1,2580
1002.781494,tfmini,1,2590
1002.789184,tfmini,1,2588
1002.792907,tfmini,1,2590
1002.800903,tfmini,0,39321
1002.804992,tfmini,1,2568
1002.811950,tfmini,0,2574
1002.813476,tfmini,0,39321
1002.818603,tfmini,0,2610
1002.833129,tfmini,1,2589
1002.836669,tfmini,0,2584
1002.842163,tfmini,0,39178
1002.845275,tfmini,0,23021
1002.850158,tfmini,0,2572
1002.862182,tfmini,0,2603
1002.864685,tfmini,0,2610
1002.869140,tfmini,1,2591
1002.880615,tfmini,0,2591
1002.886413,tfmini,0,2596
1002.892395,tfmini,1,2587
1002.893859,tfmini,1,2564
1002.899658,tfmini,1,2580
1002.901123,tfmini,0,39188
1002.908752,tfmini,1,2603
1002.910339,tfmini,0,2599
1002.912841,tfmini,0,2592
1002.916076,tfmini,0,2594
1002.919555,tfmini,345,6656
1002.936462,tfmini,1,2606
1002.940979,tfmini,1,2591
1002.945495,tfmini,1,2596
1002.950012,tfmini,0,2602
1002.951538,tfmini,0,2607
1002.953002,tfmini,0,2607
1002.979187,tfmini,0,2598
1002.982666,tfmini,0,2592
1002.988891,tfmini,0,2595
1002.993774,tfmini,0,2602
1003.010253,tfmini,0,2599
1003.018371,tfmini,0,39178
1003.020568,tfmini,1,2598
1003.032165,tfmini,0,2587
1003.064758,tfmini,1,2587
1003.066223,tfmini,0,2600
1003.075683,tfmini,0,2595
1003.087646,tfmini,1,2606
1003.105468,tfmini,1,2586
1003.114746,tfmini,1,2603
1003.140136,tfmini,1,2610
1003.141601,tfmini,1,2605
1003.151245,tfmini,1,2591
1003.155517,tfmini,0,2602
1003.183898,tfmini,1,2579
1003.187255,tfmini,1,2590
1003.190734,tfmini,1,2607
1003.193176,tfmini,0,2348
1003.201110,tfmini,0,39397
1003.209655,tfmini,1,39197
1003.217285,tfmini,0,2601
1003.220092,tfmini,1,2601
1003.228393,tfmini,1,39408
1003.233337,tfmini,1,2593
1003.238159,tfmini,1,2608
1003.240539,tfmini,0,2607
1003.244567,tfmini,1,2589
1003.251831,tfmini,0,2587
1003.259948,tfmini,0,40
1003.267822,tfmini,0,22829
1003.276367,tfmini,0,2588
1003.285278,tfmini,0,2601
1003.293762,tfmini,0,22794
1003.301879,tfmini,0,22829
1003.309631,tfmini,1,2590
1003.311645,tfmini,0,2594
1003.319641,tfmini,1,39321
1003.323364,tfmini,0,2614
1003.326843,tfmini,1,2587
1003.329040,tfmini,1,2602
1003.332824,tfmini,0,2601
1003.335266,tfmini,0,2612
1003.346740,tfmini,0,2594
1003.350158,tfmini,0,2613
1003.368835,tfmini,0,2589
1003.371215,tfmini,0,2586
1003.372741,tfmini,0,2594
1003.376403,tfmini,0,2586
1003.382080,tfmini,1,2595
1003.390319,tfmini,0,2599
1003.398010,tfmini,0,2587
1003.403259,tfmini,0,2584
1003.409973,tfmini,0,2613
1003.416809,tfmini,0,2591
1003.418823,tfmini,0,2598
1003.426696,tfmini,0,22804
1003.436035,tfmini,0,2601
1003.464050,tfmini,0,2586
1003.467468,tfmini,0,2593
1003.477539,tfmini,0,2591
1003.494812,tfmini,1,2586
1003.504882,tfmini,1,2584
1003.509094,tfmini,1,2595
1003.512573,tfmini,0,2595
1003.514038,tfmini,0,22794
1003.539367,tfmini,0,2599
1003.545837,tfmini,0,2599
1003.547363,tfmini,0,2606
1003.554443,tfmini,1,58889
1003.557922,tfmini,0,2590
1003.565002,tfmini,0,2582
1003.566955,tfmini,0,2587
1003.589294,tfmini,1,2591
1003.601013,tfmini,0,2588
