config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
3924,True,True,4000.0,0.01084102,3.80313e-05,0.0042636,0.2689,0.0046,1.92684,2.52843,3.23316806,3.44744869,0.82769753,2.17663802,-5.40198706,1923.31608058
3925,False,False,4000.0,0.00942861,2.51877e-05,0.0038844,,,,,,,,,,
3926,True,True,4000.0,0.01627577,2.95491e-05,0.004566000000000001,0.1951,0.002236,0.93661,1.22193,0.21842491,1.14710943,0.30703128,0.35204678,-2.02550802,3305.65865071
3927,True,True,4000.0,0.02821688,6.30535e-05,0.008327999999999999,0.3049,0.005313,2.2255,1.10149,0.02379783,0.48839373,0.12537226,0.08545051,-0.68159441,3633.1159346
3928,True,False,4000.0,0.01364725,2.979e-05,0.004326000000000001,0.1248,0.00146,0.61156,0.93218,0.0,0.0,0.0,0.0,0.0,4000.0
3929,True,True,4000.0,0.01088108,2.59172e-05,0.004292000000000001,0.1225,0.001623,0.67984,1.14761,0.08081692,0.84365532,0.24221775,0.16963735,-1.24496525,3546.79611179
3930,True,False,4000.0,0.01037706,1.99163e-05,0.00421,0.1009,0.001114,0.46663,0.99117,0.0,0.0,0.0,0.0,0.0,4000.0
3931,False,False,4000.0,0.00644598,2.09507e-05,0.002406,,,,,,,,,,
3932,True,False,4000.0,0.01034097,2.60004e-05,0.004005,0.09994,0.001916,0.80257,0.98517,0.0,0.0,0.0,0.0,0.0,4000.0
3933,True,False,4000.0,0.01272668,3.0669e-05,0.0038384000000000005,0.07803,0.004993,2.09146,0.625,0.0,0.0,0.0,0.0,0.0,4000.0
3934,True,True,4000.0,0.00868904,2.79151e-05,0.0031777499999999996,0.1856,0.001734,0.72634,2.17739,3.54971985,4.61610182,0.95705587,1.75313314,-5.62207828,2372.55214448
3935,True,True,4000.0,0.01388416,4.62006e-05,0.0037909999999999992,0.3471,0.004607,1.92978,2.54839,5.14246854,4.48373659,1.18298693,2.68451869,-6.59047691,1942.565428
3936,True,True,4000.0,0.00741089,2.32516e-05,0.0035389999999999996,0.2129,0.002198,0.9207,2.92844,4.05662941,4.60085717,1.41044638,2.1793064,-5.18471674,1933.34210055
3937,False,False,4000.0,0.00862731,2.47026e-05,0.0038325,,,,,,,,,,
3938,True,False,4000.0,0.01879701,3.4085e-05,0.004229999999999999,0.1534,0.002349,0.98395,0.83189,0.0,0.0,0.0,0.0,0.0,4000.0
3939,False,False,4000.0,0.01087487,2.58037e-05,0.0038839999999999994,,,,,,,,,,
3940,False,False,4000.0,0.01009329,2.06414e-05,0.0042984,,,,,,,,,,
3941,True,True,4000.0,0.01342228,3.26684e-05,0.0030742499999999997,0.3281,0.003878,1.62441,2.49179,4.25193099,3.7816912,0.78540038,2.63053318,-6.7057363,1947.33221202
3942,True,True,4000.0,0.02093807,6.6969e-05,0.0056688,0.5716,0.0075,3.14159,2.78283,4.35839924,3.66426324,0.66809521,3.05584707,-6.4221304,1879.38882895
3943,False,False,4000.0,0.00965018,2.84954e-05,0.003948,,,,,,,,,,
3944,True,False,4000.0,0.01265349,3.19089e-05,0.0036324000000000005,0.09168,0.001126,0.47166,0.73858,0.0,0.0,0.0,0.0,0.0,4000.0
3945,True,True,4000.0,0.01268874,2.96725e-05,0.0034859999999999995,0.1613,0.001578,0.66099,1.29583,0.48957442,1.79266657,0.44489731,0.51991802,-2.95572965,3263.50714985
3946,True,True,4000.0,0.02029465,5.37762e-05,0.005435000000000001,0.233,0.003082,1.29099,1.17032,0.16468081,1.1187648,0.30783465,0.26477087,-1.7694734,3466.90136233
3947,True,True,4000.0,0.01685535,3.29367e-05,0.005750400000000001,0.3875,0.005576,2.33567,2.3435,1.58897843,1.98893414,0.39483219,1.91027892,-4.6557149,1986.02784209
3948,True,True,4000.0,0.01109998,2.61375e-05,0.003837199999999999,0.1125,0.001763,0.73848,1.03315,0.00169435,0.20522637,0.08305317,0.01358763,-0.18228879,3871.02999264
3949,True,True,4000.0,0.02310596,9.00231e-05,0.0058322999999999995,0.4006,0.005982,2.50573,1.76733,2.58886683,3.43987173,0.77865801,1.61093453,-5.74242447,2612.13391612
3950,True,False,4000.0,0.00806404,2.11432e-05,0.0033324,0.06329,0.001053,0.44108,0.80004,0.0,0.0,0.0,0.0,0.0,4000.0
3951,True,False,4000.0,0.03195375,7.29177e-05,0.0076275,0.108,0.005579,2.33693,0.34453,0.0,0.0,0.0,0.0,0.0,4000.0
3952,True,False,4000.0,0.0172321,3.74862e-05,0.004784,0.09654,0.002536,1.06228,0.57108,0.0,0.0,0.0,0.0,0.0,4000.0
3953,True,False,4000.0,0.02450323,4.93443e-05,0.00624125,0.1435,0.001958,0.82017,0.59698,0.0,0.0,0.0,0.0,0.0,4000.0
3954,True,False,4000.0,0.03567017,9.26558e-05,0.007292,0.2944,0.003267,1.36848,0.84132,0.0,0.0,0.0,0.0,0.0,4000.0
3955,True,True,4000.0,0.0121497,3.96367e-05,0.0035460000000000005,0.2162,0.002127,0.89096,1.81393,2.68733081,4.00035046,0.7417656,1.43633871,-5.6269708,2650.27779981
3956,True,True,4000.0,0.00652488,2.14227e-05,0.0034075999999999998,0.2115,0.002148,0.89975,3.30422,3.48152152,4.12561426,0.93977139,2.28369554,-4.92715222,1841.76009549
3957,True,True,4000.0,0.02065199,6.25266e-05,0.006392400000000001,0.2937,0.004012,1.68054,1.44968,0.99664422,2.22103139,0.56727981,0.89390318,-3.97543491,2960.62842442
3958,True,True,4000.0,0.01665022,4.50929e-05,0.0055535,0.4268,0.00552,2.31221,2.61298,3.88284407,3.7706286,0.872678,2.43733614,-5.88460861,1925.11782406
3959,True,True,4000.0,0.00640252,1.30767e-05,0.0025728,0.0845,0.0008963,0.37544,1.34535,0.34962947,1.40067093,0.29593221,0.48845797,-2.49262361,3173.9396473
3960,True,True,4000.0,0.00719516,1.88997e-05,0.003193,0.09418,0.002258,0.94583,1.33429,0.15000377,0.85640261,0.19523253,0.34048875,-1.67542314,3111.44844529
3961,True,True,4000.0,0.00539997,1.14589e-05,0.0018359999999999997,0.07837,0.0009419,0.39454,1.47941,0.47116797,1.41340386,0.33596052,0.68417442,-2.87400343,2932.83713255
3962,True,True,4000.0,0.02456937,6.38043e-05,0.008196,0.4307,0.005426,2.27284,1.78695,1.64695976,2.64281197,0.5460464,1.33839031,-4.72910664,2579.84811828
3963,False,False,4000.0,0.00532381,1.32657e-05,0.0023004,,,,,,,,,,
3964,True,True,4000.0,0.00787162,2.35432e-05,0.0032040000000000003,0.08072,0.001238,0.51857,1.04532,0.0055383,0.33723368,0.1203767,0.02715329,-0.32937064,3836.76907198
3965,True,False,4000.0,0.01971208,3.98713e-05,0.0056300000000000005,0.1512,0.002428,1.01704,0.7819,0.0,0.0,0.0,0.0,0.0,4000.0
3966,False,False,4000.0,0.01227863,3.47661e-05,0.0049785,,,,,,,,,,
3967,True,False,4000.0,0.00703212,1.62528e-05,0.0034176000000000007,0.06232,0.0008687,0.36388,0.90338,0.0,0.0,0.0,0.0,0.0,4000.0
3968,False,False,4000.0,0.01009057,1.72742e-05,0.003474899999999999,,,,,,,,,,
3969,True,False,4000.0,0.01018938,2.86356e-05,0.004007,0.08399,0.005407,2.26488,0.84025,0.0,0.0,0.0,0.0,0.0,4000.0
3970,True,False,4000.0,0.02444654,6.40556e-05,0.005844,0.2275,0.00289,1.21056,0.94863,0.0,0.0,0.0,0.0,0.0,4000.0
3971,True,True,4000.0,0.01323896,2.5045e-05,0.004572,0.1417,0.001561,0.65387,1.09106,0.0299422,0.5834136,0.19764151,0.08853106,-0.76363183,3678.76645879
3972,True,True,4000.0,0.02540983,6.35086e-05,0.0090408,0.5937,0.008849,3.70666,2.38175,2.9080476,3.06958852,0.7034558,2.22293697,-5.45363369,2007.45220959
3973,True,True,4000.0,0.00578007,1.26424e-05,0.0025199999999999997,0.07818,0.001323,0.55418,1.37878,0.26631282,1.11628613,0.28016518,0.46712655,-2.19395726,3042.3485971
3974,True,True,4000.0,0.01775604,4.64317e-05,0.005944,0.405,0.01979,8.28962,2.32509,0.41705204,0.90175129,0.20244548,1.08897732,-2.72321242,1735.96345282
3975,True,True,4000.0,0.0118431,4.04665e-05,0.004229999999999999,0.4044,0.005919,2.47934,3.48078,5.77964802,4.61024922,1.3081758,3.18621267,-6.02811643,1543.37238331
3976,True,True,4000.0,0.01730513,4.3851e-05,0.004708,0.3708,0.00452,1.89333,2.18422,2.56721604,2.74506974,0.58045113,2.21641726,-5.64141404,2175.69107543
3977,True,True,4000.0,0.01758903,4.17267e-05,0.004835999999999999,0.1959,0.00279,1.16867,1.13533,0.07026532,0.77976421,0.19088682,0.16131895,-1.16605259,3551.67099076
3978,True,True,4000.0,0.00818304,2.07495e-05,0.0034530000000000003,0.1753,0.001888,0.79084,2.18373,2.65850819,3.00087096,0.66666492,2.1206571,-5.09337286,2226.50732812
3979,True,True,4000.0,0.00491762,1.25256e-05,0.0018953999999999998,0.05992,0.0005705,0.23897,1.24208,0.26452112,1.46327803,0.39204554,0.34295497,-2.19738534,3413.45112231
3980,True,True,4000.0,0.01305653,3.21908e-05,0.003938,0.1783,0.001806,0.7565,1.39205,0.88143563,2.18102984,0.48756073,0.79403689,-3.79218974,3077.95901815
3981,True,True,4000.0,0.00719485,2.49463e-05,0.0034432,0.1943,0.002682,1.12343,2.75285,2.78577486,3.18457223,0.57370537,2.21733431,-4.93681978,1953.65443619
3982,True,True,4000.0,0.00931389,2.97105e-05,0.0026232,0.2059,0.002254,0.94415,2.25349,4.15198485,4.4264614,1.00271489,2.11887556,-6.285684,2216.80014503
3983,True,True,4000.0,0.01392758,3.92504e-05,0.006791999999999999,0.4546,0.008785,3.67985,3.32724,1.58686265,1.91878126,0.29316033,2.20484647,-4.33725897,1630.61069623
3984,True,True,4000.0,0.01091862,3.29818e-05,0.005013,0.3846,0.004729,1.98088,3.59065,5.66407666,4.94387176,1.71376415,2.92064359,-5.39430081,1552.01200472
3985,True,True,4000.0,0.02375473,5.5709e-05,0.006620000000000001,0.2549,0.003185,1.33413,1.09383,0.03986095,0.66002395,0.22847809,0.104801,-0.88083293,3665.41059063
3986,True,False,4000.0,0.02231848,5.95199e-05,0.0077275,0.0752,0.009098,3.81096,0.34347,0.0,0.0,0.0,0.0,0.0,4000.0
3987,False,False,4000.0,0.00988624,2.58053e-05,0.004256999999999999,,,,,,,,,,
3988,True,False,4000.0,0.0149729,4.02344e-05,0.003937500000000001,0.1456,0.005164,2.16309,0.99126,0.0,0.0,0.0,0.0,0.0,4000.0
3989,True,True,4000.0,0.0125101,2.62319e-05,0.0034875,0.1275,0.001548,0.64842,1.03892,0.00357987,0.278385,0.08378944,0.02039058,-0.26492817,3848.49488158
3990,True,False,4000.0,0.03415698,7.02316e-05,0.006540000000000001,0.1647,0.002735,1.14563,0.49152,0.0,0.0,0.0,0.0,0.0,4000.0
3991,True,True,4000.0,0.0162098,4.0959e-05,0.003643199999999999,0.2643,0.002801,1.17328,1.66207,1.98974047,3.02559873,0.64625627,1.36555991,-5.36861073,2701.83784916
3992,True,True,4000.0,0.01420158,4.69888e-05,0.0038928,0.1717,0.001906,0.79838,1.23244,0.42321929,1.8109368,0.50022788,0.43683643,-2.76585402,3399.84525165
3993,True,False,4000.0,0.01435159,3.77506e-05,0.0035415000000000004,0.06589,0.001876,0.78582,0.468,0.0,0.0,0.0,0.0,0.0,4000.0
3994,True,True,4000.0,0.02003834,5.40431e-05,0.00701475,0.4281,0.01486,6.22454,2.17778,0.68420783,1.24668719,0.21807728,1.26301456,-3.37085443,1967.53159642
3995,True,True,4000.0,0.02138798,6.44244e-05,0.004281,0.2492,0.002633,1.10291,1.18771,0.35892044,1.65884485,0.48628287,0.39481011,-2.58681581,3449.86869481
3996,True,True,4000.0,0.00670075,2.52129e-05,0.0034837500000000007,0.1382,0.009327,3.90688,2.1024,0.27261894,0.8143231,0.17964119,0.76207401,-2.20011658,2099.52874178
3997,True,True,4000.0,0.0116451,3.14303e-05,0.0032916,0.1821,0.001831,0.76697,1.59403,1.67567161,3.00026759,0.57643808,1.14976895,-4.885313,2833.9441685
3998,True,True,4000.0,0.01316128,3.51349e-05,0.004836,0.2182,0.002896,1.21307,1.69,1.42670505,2.53387688,0.53196356,1.1767864,-4.43632627,2660.88262147
3999,True,False,4000.0,0.01038903,1.85053e-05,0.0038640000000000002,0.06399,0.01153,4.82968,0.62787,0.0,0.0,0.0,0.0,0.0,4000.0
4000,True,False,4000.0,0.00907434,1.55532e-05,0.003136,0.07173,0.000873,0.36568,0.80578,0.0,0.0,0.0,0.0,0.0,4000.0
4001,True,True,4000.0,0.00985772,3.20825e-05,0.0038684999999999995,0.3393,0.009736,4.07821,3.50864,0.99023445,1.3239712,0.18430373,2.02523435,-3.85965148,1501.02404606
4002,True,True,4000.0,0.00738318,2.03335e-05,0.0030600000000000002,0.1304,0.003415,1.43047,1.80038,0.44820867,1.14159667,0.25257207,0.86186468,-2.77860177,2438.98754897
4003,True,True,4000.0,0.00698824,1.71796e-05,0.00281,0.08954,0.001105,0.46286,1.30611,0.30826394,1.35863613,0.31006635,0.43603019,-2.35400359,3239.54828114
4004,False,False,4000.0,0.01786963,4.7767e-05,0.0075822,,,,,,,,,,
4005,True,True,4000.0,0.02318308,6.99784e-05,0.006815700000000001,0.2887,0.004178,1.75008,1.26942,0.37486051,1.5275001,0.36253802,0.46255103,-2.60831066,3275.87294551
4006,True,False,4000.0,0.00744868,2.12451e-05,0.0035375,0.05141,0.00245,1.02625,0.70356,0.0,0.0,0.0,0.0,0.0,4000.0
4007,True,True,4000.0,0.01531873,4.0005e-05,0.005187,0.3409,0.004044,1.69395,2.26848,3.11453379,3.47870362,0.73001497,2.09067386,-5.61343709,2173.80165713
4008,True,True,4000.0,0.00870594,2.34065e-05,0.003274,0.1251,0.003708,1.5532,1.46478,0.21851041,0.90765694,0.19237373,0.48705582,-2.01105653,2832.56321692
4009,True,False,4000.0,0.00639987,1.63332e-05,0.0018172499999999999,0.05475,0.001407,0.58936,0.87206,0.0,0.0,0.0,0.0,0.0,4000.0
4010,True,True,4000.0,0.02071329,4.53377e-05,0.006328800000000002,0.2646,0.003312,1.38733,1.30218,0.41626899,1.50226714,0.36898125,0.52713146,-2.73239911,3169.89196227
4011,True,True,4000.0,0.02059555,5.30737e-05,0.0078048,0.5045,0.006605,2.7667,2.497,3.25467389,3.50375539,0.72211129,2.17557775,-5.47325945,2005.48968954
4012,False,False,4000.0,0.00821908,1.52653e-05,0.00312,,,,,,,,,,
4013,True,False,4000.0,0.01540218,4.57685e-05,0.0059256,0.135,0.004558,1.90925,0.89348,0.0,0.0,0.0,0.0,0.0,4000.0
4014,False,False,4000.0,0.00736763,1.74143e-05,0.0029600000000000004,,,,,,,,,,
4015,True,True,4000.0,0.01291612,4.45783e-05,0.004960000000000001,0.4054,0.004968,2.08099,3.1995,2.49620879,2.84638142,0.3608981,2.41136991,-5.15988076,1874.37299593
4016,True,True,4000.0,0.01849005,4.65512e-05,0.005469199999999999,0.354,0.003966,1.66127,1.95162,2.77239183,3.44769672,0.66713548,1.76177587,-5.65620413,2410.3384267
4017,True,True,4000.0,0.01939729,4.85469e-05,0.00643,0.2102,0.002528,1.05893,1.10464,0.05044187,0.74302572,0.1907067,0.11938589,-0.98888522,3656.93317847
4018,True,True,4000.0,0.01116529,2.66804e-05,0.005032,0.3015,0.007945,3.32799,2.75263,0.72360519,1.20222056,0.21498062,1.51661945,-3.36763719,1762.54051352
4019,True,False,4000.0,0.01573785,3.35261e-05,0.005435000000000001,0.008894,0.001966,0.82352,0.05761,0.0,0.0,0.0,0.0,0.0,4000.0
4020,True,True,4000.0,0.0094115,3.34249e-05,0.00409,0.09879,0.004538,1.90087,1.07,0.00345054,0.21306598,0.05405026,0.02751462,-0.26004949,3736.2663438
4021,True,True,4000.0,0.01444051,2.80692e-05,0.00533,0.1786,0.00201,0.84195,1.26075,0.26347947,1.27349501,0.3417481,0.38731927,-2.19667158,3280.80794276
4022,True,True,4000.0,0.01740998,5.17661e-05,0.0050825,0.373,0.004737,1.98423,2.18394,3.65744434,3.8477848,0.93168232,2.13219536,-6.06145634,2186.15023411
4023,True,True,4000.0,0.00930677,2.8968e-05,0.0033768,0.2131,0.002008,0.84111,2.33408,3.84001391,4.62016941,1.08614266,1.9293889,-5.71025134,2249.27698842
4024,True,True,4000.0,0.00671188,1.49083e-05,0.0027872,0.1155,0.00127,0.53198,1.75416,1.02961485,2.20594541,0.3957246,1.00868332,-3.8863415,2679.06963776
4025,True,False,4000.0,0.00623508,1.81877e-05,0.002574,0.03889,0.0006733,0.28203,0.63581,0.0,0.0,0.0,0.0,0.0,4000.0
4026,True,True,4000.0,0.00572599,1.26284e-05,0.00209175,0.1168,0.001121,0.46956,2.07933,2.81699296,3.59610629,0.77812452,1.72822079,-5.37580472,2319.56246107
4027,True,True,4000.0,0.01409035,4.37821e-05,0.004338000000000001,0.3626,0.004451,1.86443,2.62323,4.50792917,4.03023974,0.86472264,2.79360177,-6.19523506,1970.43805695
4028,True,False,4000.0,0.01720068,2.64151e-05,0.004287,0.06166,0.001546,0.64759,0.36542,0.0,0.0,0.0,0.0,0.0,4000.0
4029,True,False,4000.0,0.0299363,6.29948e-05,0.006744,0.2551,0.003391,1.42042,0.86865,0.0,0.0,0.0,0.0,0.0,4000.0
4030,True,True,4000.0,0.00785089,2.06953e-05,0.002992,0.08833,0.0009378,0.39282,1.14689,0.12562314,1.09319011,0.35676464,0.20690564,-1.54339363,3570.39303801
4031,True,True,4000.0,0.00692247,1.78581e-05,0.0024460000000000003,0.09067,0.00161,0.6744,1.33516,0.27819913,1.18177757,0.31558126,0.45558818,-2.25636984,3116.43150979
4032,True,True,4000.0,0.00683396,1.61541e-05,0.002182,0.1198,0.001511,0.63293,1.78696,1.93083418,2.72004717,0.57927231,1.50512113,-5.01541021,2452.06834004
4033,True,True,4000.0,0.01805375,5.26755e-05,0.0045615,0.2151,0.002116,0.88635,1.21452,0.41456791,1.7816462,0.42525522,0.4306981,-2.74821631,3419.44972775
4034,True,True,4000.0,0.00840373,9.8757e-06,0.004064099999999999,0.1715,0.00171,0.71628,2.08029,0.83439946,1.57784189,0.34760748,1.20409009,-3.52583056,2257.04527832
4035,True,True,4000.0,0.00844765,1.89748e-05,0.00362,0.09917,0.001109,0.46454,1.19667,0.15984252,1.12140281,0.3176494,0.26157037,-1.72831875,3452.22647085
4036,True,True,4000.0,0.00941921,2.50984e-05,0.004296,0.2242,0.01164,4.87575,2.42634,0.32447502,0.80414171,0.16089197,0.95853946,-2.39506669,1769.11828988
4037,True,False,4000.0,0.02626076,6.3967e-05,0.006515,0.1847,0.002375,0.99484,0.71695,0.0,0.0,0.0,0.0,0.0,4000.0
4038,True,False,4000.0,0.00547777,1.38411e-05,0.0023312000000000003,0.04747,0.0006666,0.27922,0.88338,0.0,0.0,0.0,0.0,0.0,4000.0
4039,True,True,4000.0,0.0095796,3.38457e-05,0.004884,0.2072,0.00342,1.43257,2.20482,1.88082963,2.94250346,0.52661978,1.4521128,-4.4785214,2288.65847733
4040,True,True,4000.0,0.02108539,5.11079e-05,0.004852,0.2428,0.003084,1.29182,1.17381,0.15058025,1.06742806,0.28986673,0.25446319,-1.69771134,3462.61482601
4041,True,True,4000.0,0.00469906,1.13055e-05,0.0016793999999999997,0.0638,0.0005764,0.24144,1.38401,0.72081797,2.19796649,0.48280895,0.643508,-3.43882989,3155.81562766
4042,True,True,4000.0,0.01380588,3.42799e-05,0.004074,0.2789,0.003192,1.33706,2.05928,2.89084433,3.26470359,0.71612604,2.02089846,-5.72103805,2290.95120284
4043,True,False,4000.0,0.01829986,4.34859e-05,0.0032417999999999995,0.1136,0.001196,0.50098,0.63279,0.0,0.0,0.0,0.0,0.0,4000.0
4044,True,True,4000.0,0.02198565,6.26628e-05,0.005732000000000001,0.3095,0.004701,1.96915,1.435,0.6882371,1.74836424,0.4766747,0.79108609,-3.45061318,2962.10289697
4045,True,False,4000.0,0.00727728,1.42353e-05,0.0031139999999999996,0.0611,0.0007227,0.30272,0.85586,0.0,0.0,0.0,0.0,0.0,4000.0
4046,True,True,4000.0,0.01977744,3.78308e-05,0.0044599999999999996,0.251,0.003125,1.309,1.2937,0.39289821,1.40869521,0.41922677,0.53188157,-2.69059143,3132.84774549
4047,True,True,4000.0,0.00939998,2.9741e-05,0.0037128,0.1616,0.00178,0.7456,1.75245,1.32821642,2.73037068,0.51351002,1.06521504,-4.27995142,2748.4580119
4048,True,True,4000.0,0.01117665,2.07118e-05,0.0030383999999999997,0.2019,0.001997,0.8365,1.84143,1.74150423,2.51968935,0.56410363,1.52261151,-4.98069093,2479.41893268
4049,True,False,4000.0,0.01652189,3.0026e-05,0.004958000000000001,0.1046,0.002081,0.87169,0.64536,0.0,0.0,0.0,0.0,0.0,4000.0
4050,True,True,4000.0,0.00775984,2.81076e-05,0.0027319500000000004,0.2481,0.002571,1.07694,3.25915,5.17403402,4.81327426,1.14394526,2.87422135,-6.00214497,1804.72151825
4051,True,False,4000.0,0.0132256,2.58233e-05,0.005082,0.1039,0.003116,1.30523,0.80081,0.0,0.0,0.0,0.0,0.0,4000.0
4052,True,False,4000.0,0.02929235,7.52343e-05,0.006416999999999999,0.2439,0.004006,1.67803,0.84877,0.0,0.0,0.0,0.0,0.0,4000.0
4053,True,True,4000.0,0.00991601,2.89324e-05,0.003952499999999999,0.2468,0.003778,1.58252,2.53711,1.26759499,1.73344807,0.28428319,1.87881396,-4.20667445,2010.99986615
4054,True,False,4000.0,0.02793307,5.02044e-05,0.0062208,0.2091,0.002401,1.00573,0.76307,0.0,0.0,0.0,0.0,0.0,4000.0
4055,True,False,4000.0,0.02415657,5.62819e-05,0.0065664,0.1936,0.004122,1.72662,0.81696,0.0,0.0,0.0,0.0,0.0,4000.0
4056,True,False,4000.0,0.01738519,4.38518e-05,0.005918,0.1228,0.001648,0.69031,0.72003,0.0,0.0,0.0,0.0,0.0,4000.0
4057,True,False,4000.0,0.00661681,1.81762e-05,0.002079,0.06333,0.001532,0.64172,0.97564,0.0,0.0,0.0,0.0,0.0,4000.0
4058,True,False,4000.0,0.00889579,2.05925e-05,0.0026699999999999996,0.06451,0.0008548,0.35806,0.73922,0.0,0.0,0.0,0.0,0.0,4000.0
4059,True,True,4000.0,0.01327275,3.05727e-05,0.004918,0.1736,0.001945,0.81472,1.33328,0.4296356,1.57429078,0.422299,0.53113451,-2.74534565,3186.70547966
4060,True,True,4000.0,0.00724647,1.96468e-05,0.00318675,0.1572,0.001682,0.70455,2.21135,2.76738628,3.72535204,0.88021928,1.68203199,-5.06832783,2280.42569405
4061,False,False,4000.0,0.00825479,1.70663e-05,0.0026625,,,,,,,,,,
4062,True,True,4000.0,0.0087634,1.97789e-05,0.003234,0.1361,0.001664,0.69701,1.58313,1.00529592,2.14886654,0.43538355,0.96342026,-3.9112846,2799.93241492
4063,True,True,4000.0,0.01167638,2.70168e-05,0.0044976,0.1756,0.002289,0.95881,1.53302,0.96294804,2.09760507,0.49249662,0.93234109,-3.82809501,2826.18792756
4064,True,False,4000.0,0.01733365,3.82192e-05,0.00554225,0.1187,0.001702,0.71293,0.69806,0.0,0.0,0.0,0.0,0.0,4000.0
4065,True,True,4000.0,0.01006188,2.42096e-05,0.0032872500000000002,0.2879,0.003254,1.36303,2.91671,4.46749015,3.98632735,0.98973521,2.75838638,-6.06037566,1787.93075124
4066,True,False,4000.0,0.03977633,0.0001267096,0.007391,0.2092,0.002558,1.07149,0.53613,0.0,0.0,0.0,0.0,0.0,4000.0
4067,True,True,4000.0,0.0210353,5.5681e-05,0.0065346,0.2461,0.003033,1.27046,1.1926,0.21835447,1.27202312,0.40161742,0.31509603,-2.02050888,3432.60387581
4068,True,True,4000.0,0.00801956,1.57018e-05,0.0030080000000000003,0.1544,0.001566,0.65596,1.96258,2.16305568,2.96636784,0.60034266,1.60085775,-5.00876088,2375.63508545
4069,True,False,4000.0,0.01600719,3.84608e-05,0.006028000000000001,0.1275,0.002099,0.87923,0.81194,0.0,0.0,0.0,0.0,0.0,4000.0
4070,False,False,4000.0,0.01032414,2.35221e-05,0.0030809999999999995,,,,,,,,,,
4071,False,False,4000.0,0.00794495,1.88736e-05,0.0024529499999999997,,,,,,,,,,
4072,True,False,4000.0,0.01493985,3.56545e-05,0.0050225,0.05608,0.0164,6.86962,0.38264,0.0,0.0,0.0,0.0,0.0,4000.0
4073,False,False,4000.0,0.00918393,2.70395e-05,0.003444799999999999,,,,,,,,,,
4074,True,True,4000.0,0.00718916,1.77046e-05,0.0034632000000000005,0.1351,0.00148,0.61994,1.91561,1.83221541,3.03546301,0.59929586,1.30761211,-4.51627849,2502.25334502
4075,True,True,4000.0,0.01366541,2.62262e-05,0.0057024,0.1848,0.00208,0.87127,1.37851,0.49968392,1.5971504,0.38086497,0.61002861,-2.91112749,3061.79574359
4076,True,True,4000.0,0.0101481,2.61452e-05,0.003974500000000001,0.229,0.00316,1.32366,2.30029,2.06741955,2.58970644,0.47728555,1.8785755,-4.89908578,2122.36136957
4077,True,True,4000.0,0.01117036,3.0155e-05,0.0033360000000000004,0.1221,0.001269,0.53156,1.11424,0.08309675,0.95508859,0.27844365,0.15143305,-1.26557864,3646.3337232
4078,True,True,4000.0,0.01132262,2.59107e-05,0.004296,0.1262,0.001636,0.68529,1.13617,0.06550323,0.76188912,0.1867623,0.15430535,-1.123633,3565.66228201
